filename,series,width,height,position_index,ref,metric,ts,center,rotation,scale,center.c,center.r,tr16,xfmsequence
B_141_FB40-SL_410-ST_HEOS-SE_1229_compressed.jp2,HEOS,36879.0,37934.0,1229,1226.0,1.1671414755383178,07-02-24(14:47),[-43392. -52768.],-1.9010867861668808,1.0,-43392.0,52768.0,[3037.33284976 1398.27582278],rot180->rot90->pad->cog->int
B_141_FB40-SL_411-ST_NISL-SE_1231_compressed.jp2,NISL,35648.0,37444.0,1231,1229.0,1.2563125113135178,07-02-24(14:47),[-43552. -52704.],-1.921839666053268,1.0,-43552.0,52704.0,[3044.94377113 1499.72514505],rot180->rot90->pad->cog->int
B_141_FB40-SL_411-ST_HEOS-SE_1232_compressed.jp2,HEOS,36056.0,37359.0,1232,1231.0,1.19722545571863,07-02-24(14:47),[-43488. -52672.],-1.9093737691223065,1.0,-43488.0,52672.0,[2997.09391224 1449.62463387],rot180->rot90->pad->cog->int
B_141_FB40-SL_412-ST_NISL-SE_1234_compressed.jp2,NISL,37004.0,36800.0,1234,1232.0,1.4634930781587716,07-02-24(14:47),[-43360. -52608.],-1.9906137052018589,1.0,-43360.0,52608.0,[3085.5319726  1564.69991065],rot180->rot90->pad->cog->sift
B_141_FB40-SL_412-ST_HEOS-SE_1235_compressed.jp2,HEOS,36200.0,36964.0,1235,1234.0,0.8923953687137475,07-02-24(14:47),[-43488. -52640.],-1.906157102334018,1.0,-43488.0,52640.0,[3040.07639643 1394.42177395],rot180->rot90->pad->int
B_141_FB40-SL_413-ST_NISL-SE_1237_compressed.jp2,NISL,36200.0,36600.0,1237,1235.0,0.8962822822579634,07-02-24(14:47),[-43488. -52576.],-1.9169593463985857,1.0,-43488.0,52576.0,[3058.11453732 1484.35766151],rot180->rot90->pad->int
B_141_FB40-SL_413-ST_HEOS-SE_1238_compressed.jp2,HEOS,37204.0,38168.0,1238,1237.0,0.8961782380308041,07-02-24(14:47),[-43360. -52800.],-1.9040396009831595,1.0,-43360.0,52800.0,[3046.04532722 1409.24366124],rot180->rot90->pad->sift
B_141_FB40-SL_414-ST_NISL-SE_1240_compressed.jp2,NISL,34926.0,36761.0,1240,1238.0,0.996126895310171,07-02-24(14:47),[-43648. -52608.],-1.9692224335107629,1.0,-43648.0,52608.0,[3037.93074729 1511.94790858],rot180->rot90->pad->int
B_141_FB40-SL_414-ST_HEOS-SE_1241_compressed.jp2,HEOS,36008.0,35313.0,1241,1240.0,0.8277672852651221,07-02-24(14:47),[-43488. -52416.],-1.8661273934053464,1.0,-43488.0,52416.0,[2991.58935529 1418.61487264],rot180->rot90->pad->int
B_141_FB40-SL_415-ST_NISL-SE_1243_compressed.jp2,NISL,33937.0,36044.0,1243,1241.0,1.043172940196977,07-02-24(14:47),[-43744. -52512.],-1.917347863298628,1.0,-43744.0,52512.0,[3027.13725292 1443.81269235],rot180->rot90->pad->cog->sift
B_141_FB40-SL_415-ST_HEOS-SE_1244_compressed.jp2,HEOS,33170.0,33502.0,1244,1243.0,1.013131527091904,07-02-24(14:47),[-43840. -52192.],-1.8815139192729748,1.0,-43840.0,52192.0,[2947.36549907 1431.90846569],rot180->rot90->pad->cog->int
B_141_FB40-SL_416-ST_HEOS-SE_1247_compressed.jp2,HEOS,35792.0,34040.0,1247,1244.0,1.34295391264293,07-02-24(14:47),[-43520. -52256.],-1.9484112464776524,1.0,-43520.0,52256.0,[2975.52973773 1486.71925621],rot180->rot90->pad->cog->int
B_141_FB40-SL_417-ST_NISL-SE_1249_compressed.jp2,NISL,33831.0,37872.0,1249,1247.0,1.0994328186812516,07-02-24(14:47),[-43776. -52736.],-1.969773421264804,1.0,-43776.0,52736.0,[3048.31745744 1501.87978015],rot180->rot90->pad->cog->int
B_141_FB40-SL_417-ST_HEOS-SE_1250_compressed.jp2,HEOS,34190.0,36136.0,1250,1249.0,1.1571532755032834,07-02-24(14:47),[-43712. -52544.],-1.794402368821525,1.0,-43712.0,52544.0,[2955.58704972 1322.0648424 ],rot180->rot90->pad->cog->int
B_141_FB40-SL_418-ST_HEOS-SE_1253_compressed.jp2,HEOS,35264.0,34464.0,1253,1250.0,1.146886227297151,07-02-24(14:47),[-43584. -52320.],-1.925468895928321,1.0,-43584.0,52320.0,[2998.89197878 1447.32629575],rot180->rot90->pad->cog->int
B_141_FB40-SL_419-ST_NISL-SE_1255_compressed.jp2,NISL,34420.0,34232.0,1255,1253.0,1.0034220488124144,07-02-24(14:47),[-43712. -52288.],-2.009340456004881,1.0,-43712.0,52288.0,[3052.45710973 1558.81671735],rot180->rot90->pad->cog->int
B_141_FB40-SL_419-ST_HEOS-SE_1256_compressed.jp2,HEOS,34742.0,34028.0,1256,1255.0,0.8948288978867944,07-02-24(14:47),[-43648. -52256.],-1.918321860795141,1.0,-43648.0,52256.0,[2977.33209894 1426.91126414],rot180->rot90->pad->int
B_141_FB40-SL_420-ST_NISL-SE_1258_compressed.jp2,NISL,35752.0,34588.0,1258,1256.0,0.952035182651304,07-02-24(14:47),[-43520. -52352.],-2.039334608789096,1.0,-43520.0,52352.0,[3043.97639461 1574.55102103],rot180->rot90->pad->int
B_141_FB40-SL_421-ST_NISL-SE_1261_compressed.jp2,NISL,35488.0,35982.0,1261,1258.0,1.1717711791113758,07-02-24(14:47),[-43552. -52512.],-1.965873220682281,1.0,-43552.0,52512.0,[3086.27368255 1447.74362921],rot180->rot90->pad->cog->int
B_141_FB40-SL_421-ST_HEOS-SE_1262_compressed.jp2,HEOS,35560.0,36417.0,1262,1261.0,1.2121902803318456,07-02-24(14:47),[-43552. -52576.],-1.8876488680149424,1.0,-43552.0,52576.0,[3022.99104153 1359.58675196],rot180->rot90->pad->cog->icp
B_141_FB40-SL_422-ST_NISL-SE_1264_compressed.jp2,NISL,32256.0,39238.0,1264,1262.0,1.348228982974203,07-02-24(14:47),[52032. 43104.],1.367364459855168,1.0,52032.0,-43104.0,[1721.91302388 2234.93860016],rot90->pad->cog->int
B_141_FB40-SL_422-ST_HEOS-SE_1265_compressed.jp2,HEOS,34792.0,36106.0,1265,1264.0,1.358822984796929,07-02-24(14:47),[-43648. -52544.],-1.896915851785808,1.0,-43648.0,52544.0,[2988.96505005 1356.76715028],rot180->rot90->pad->cog->icp
B_141_FB40-SL_423-ST_NISL-SE_1267_compressed.jp2,NISL,39934.0,44587.0,1267,1265.0,1.6815981520637149,07-02-24(14:47),[52512. 43424.],-1.9952368449112847,1.0,52512.0,-43424.0,[3192.58047049 1510.75460468],rot90->pad->cog->int
B_141_FB40-SL_423-ST_HEOS-SE_1268_compressed.jp2,HEOS,,,1268,1267.0,1.447154102663381,07-02-24(14:47),[-43680. -52352.],-1.892205858998376,1.0,-43680.0,52352.0,[2979.23436048 1397.26158808],rot180->rot90->pad->cog->int
B_141_FB40-SL_424-ST_NISL-SE_1270_compressed.jp2,NISL,34535.0,33677.0,1270,1268.0,1.4044859852757403,07-02-24(14:47),[-43680. -52224.],-1.933979823436297,1.0,-43680.0,52224.0,[3017.27829335 1479.99969834],rot180->rot90->pad->cog->sift
B_141_FB40-SL_424-ST_HEOS-SE_1271_compressed.jp2,HEOS,36954.0,34640.0,1271,1270.0,1.9021755363499824,07-02-24(14:47),[-43392. -52352.],-1.881569234267352,1.0,-43392.0,52352.0,[3054.29370676 1392.48984742],rot180->rot90->pad->cog->int
B_141_FB40-SL_425-ST_NISL-SE_1273_compressed.jp2,NISL,32498.0,32653.0,1273,1271.0,1.8137163508872245,07-02-24(14:47),[-43936. -52096.],-1.9843038403832456,1.0,-43936.0,52096.0,[3027.71843523 1620.98358593],rot180->rot90->pad->cog->int
B_141_FB40-SL_425-ST_HEOS-SE_1274_compressed.jp2,HEOS,34397.0,33523.0,1274,1273.0,1.8246357113077456,07-02-24(14:47),[-43712. -52192.],-1.9537167126707973,1.0,-43712.0,52192.0,[3007.97643331 1438.3244828 ],rot180->rot90->pad->cog->int
B_141_FB40-SL_426-ST_HEOS-SE_1277_compressed.jp2,HEOS,36392.0,32513.0,1277,1274.0,1.8481310814942469,07-02-24(14:47),[-43456. -52096.],-1.9886344719244653,1.0,-43456.0,52096.0,[3019.19243667 1520.01609296],rot180->rot90->pad->cog->int
B_141_FB40-SL_427-ST_HEOS-SE_1280_compressed.jp2,HEOS,,,1280,1277.0,1.086382744620783,07-02-24(14:47),[ 52384. -52448.],-1.9682664015250653,1.0,52384.0,52448.0,[3016.52703519 1424.28348892],pad->cog->int
B_141_FB40-SL_428-ST_HEOS-SE_1283_compressed.jp2,HEOS,,,1283,1280.0,1.5993422127156944,07-02-24(14:47),[ 52160. -52160.],-1.908185258078737,1.0,52160.0,52160.0,[2962.39888878 1433.14983885],pad->cog->int
B_141_FB40-SL_431-ST_HEOS-SE_1292_compressed.jp2,HEOS,33868.0,32626.0,1292,1283.0,1.0140173787103697,07-02-24(14:47),[-43776. -52096.],-1.993670015165812,1.0,-43776.0,52096.0,[2981.68738501 1477.05987988],rot180->rot90->pad->cog->int
B_141_FB40-SL_135-ST_HEOS-SE_1303_compressed.jp2,HEOS,32608.0,30600.0,1303,1292.0,1.2052169975741016,07-02-24(14:47),[52096. 44160.],1.119366632911017,1.0,52096.0,-44160.0,[1689.94491099 1941.97482128],rot90->pad->cog->sift
B_141_FB40-SL_435-ST_HEOS-SE_1304_compressed.jp2,HEOS,35408.0,32752.0,1304,1303.0,1.209443951045797,07-02-24(14:47),[-43584. -52096.],-1.917855068857231,1.0,-43584.0,52096.0,[3018.63953084 1419.95108176],rot180->rot90->pad->cog->int
B_141_FB40-SL_436-ST_HEOS-SE_1307_compressed.jp2,HEOS,,,1307,1304.0,1.09863655950382,07-02-24(14:47),[ 52576. -52224.],-2.0147600804338994,1.0,52576.0,52224.0,[3035.28702059 1488.078201  ],pad->cog->int
B_141_FB40-SL_82-ST_NISL-SE_244_compressed.jp2,,47944.0,54828.0,244,,,,,-2.074577171839748,,,,[3219.90849587 1487.89302075],
B_141_FB40-SL_113-ST_NISL-SE_337_compressed.jp2,,41576.0,60800.0,337,,,,,-2.232983941056176,,,,[3226.72457434 1627.03257328],
B_141_FB40-SL_159-ST_NISL-SE_475_compressed.jp2,,42966.0,66479.0,475,,,,,-2.039802046870142,,,,[3111.02851591 1427.31862358],
B_141_FB40-SL_165-ST_NISL-SE_493_compressed.jp2,,42795.0,68692.0,493,,,,,-2.1413907777399466,,,,[3209.20744363 1530.1379963 ],
B_141_FB40-SL_166-ST_NISL-SE_496_compressed.jp2,,45365.0,67583.0,496,,,,,-2.226774010596813,,,,[3277.11875001 1618.0145813 ],
B_141_FB40-SL_170-ST_NISL-SE_508_compressed.jp2,,45365.0,67583.0,508,,,,,-2.24895770335103,,,,[3258.40036182 1635.151211  ],
B_141_FB40-SL_181-ST_NISL-SE_541_compressed.jp2,,52840.0,79745.0,541,,,,,0.8780878757963859,,,,[ 752.34620295 2361.08995801],
B_141_FB40-SL_192-ST_NISL-SE_574_compressed.jp2,,74886.0,78835.0,574,,,,,0.8922007196200307,,,,[ 358.02501463 2085.16956681],
B_141_FB40-SL_205-ST_NISL-SE_613_compressed.jp2,,53812.0,76852.0,613,,,,,0.8831705288090048,,,,[ 737.26996715 2381.38665881],
B_141_FB40-SL_294-ST_NISL-SE_880_compressed.jp2,,49640.0,68990.0,880,,,,,0.816661218358742,,,,[ 688.52929081 2251.19853441],
B_141_FB40-SL_301-ST_NISL-SE_901_compressed.jp2,,53848.0,75643.0,901,,,,,-2.2138090055118163,,,,[3510.32424811 1554.35162868],
B_141_FB40-SL_305-ST_NISL-SE_913_compressed.jp2,,43720.0,65852.0,913,,,,,-2.25283422161118,,,,[3154.4562674  1648.00351701],
B_141_FB40-SL_318-ST_NISL-SE_952_compressed.jp2,,53164.0,78510.0,952,,,,,-2.187684766274493,,,,[3402.70680518 1499.92962429],
B_141_FB40-SL_333-ST_NISL-SE_997_compressed.jp2,,49141.0,69225.0,997,,,,,1.001850170517352,,,,[ 806.5761474  2540.75529709],
B_141_FB40-SL_380-ST_NISL-SE_1138_compressed.jp2,,41856.0,52044.0,1138,,,,,-2.148756794822438,,,,[3166.78617402 1681.7286948 ],
B_141_FB40-SL_383-ST_NISL-SE_1147_compressed.jp2,,43085.0,49396.0,1147,,,,,1.1484856190903694,,,,[1250.49916983 2339.61135414],
B_141_FB40-SL_384-ST_NISL-SE_1150_compressed.jp2,,42969.0,51484.0,1150,,,,,1.0857038506721506,,,,[1180.20452409 2354.53766495],
B_141_FB40-SL_385-ST_NISL-SE_1153_compressed.jp2,,40680.0,49600.0,1153,,,,,-2.084611391391111,,,,[3160.38807098 1594.20999571],
B_141_FB40-SL_387-ST_NISL-SE_1159_compressed.jp2,,41940.0,50087.0,1159,,,,,1.0617097147418553,,,,[1264.34314279 2371.22962122],
B_141_FB40-SL_410-ST_NISL-SE_1228_compressed.jp2,,36584.0,36520.0,1228,,,,,-1.981117385740503,,,,[3087.69994094 1569.04645988],
B_141_FB40-SL_427-ST_NISL-SE_1279_compressed.jp2,,35176.0,33772.0,1279,,,,,1.235938596220485,,,,[1615.5960656  2096.84562101],
B_141_FB40-SL_430-ST_NISL-SE_1288_compressed.jp2,,35368.0,33128.0,1288,,,,,1.1729613043204568,,,,[1594.00461094 2042.67828537],
B_141_FB40-SL_431-ST_NISL-SE_1291_compressed.jp2,,35536.0,33411.0,1291,,,,,1.2010970250297552,,,,[1599.56283007 2027.06380726],
B_141_FB40-SL_432-ST_NISL-SE_1294_compressed.jp2,,33624.0,33227.0,1294,,,,,1.2439265826866608,,,,[1666.95765571 2060.83647826],
B_141_FB40-SL_433-ST_NISL-SE_1297_compressed.jp2,,37732.0,35056.0,1297,,,,,1.2471824009011032,,,,[1641.32846796 2066.43933455],
B_141_FB40-SL_434-ST_NISL-SE_1300_compressed.jp2,,35200.0,31752.0,1300,,,,,1.1052222637541476,,,,[1602.75304087 1961.20478944],
B_141_FB40-SL_436-ST_NISL-SE_1306_compressed.jp2,,34153.0,31713.0,1306,,,,,1.0975392097333898,,,,[1617.87748784 1937.21839521],
B_141_FB40-SL_437-ST_NISL-SE_1309_compressed.jp2,,34696.0,32248.0,1309,,,,,1.257007857165121,,,,[1670.94248824 2005.76773078],
B_141_FB40-SL_438-ST_NISL-SE_1312_compressed.jp2,,27439.0,25794.0,1312,,,,,1.1797447333452462,,,,[1834.89870584 2140.99118856],
B_141_FB40-SL_439-ST_NISL-SE_1315_compressed.jp2,,34452.0,31508.0,1315,,,,,-2.004664077900271,,,,[3017.57775702 1473.17433428],
B_141_FB40-SL_440-ST_NISL-SE_1318_compressed.jp2,,30404.0,33578.0,1318,,,,,-1.91222090336612,,,,[2916.5821485 1407.8198257],
B_141_FB40-SL_441-ST_NISL-SE_1321_compressed.jp2,,36311.0,31824.0,1321,,,,,1.0657055503257524,,,,[1609.18862827 1930.54608404],
B_141_FB40-SL_442-ST_NISL-SE_1324_compressed.jp2,,32542.0,32248.0,1324,,,,,-1.9515874498893928,,,,[3002.06178078 1407.88396179],
B_141_FB40-SL_443-ST_NISL-SE_1327_compressed.jp2,,32498.0,30790.0,1327,,,,,-2.072598493955349,,,,[3071.55365974 1666.70325215],
B_141_FB40-SL_444-ST_NISL-SE_1330_compressed.jp2,,20380.0,16045.0,1330,,,,,-2.125971312975661,,,,[2832.63655737 1800.88925465],
B_141_FB40-SL_445-ST_NISL-SE_1333_compressed.jp2,,30004.0,29695.0,1333,,,,,-1.974135622015021,,,,[2914.19433542 1422.24238441],
B_141_FB40-SL_446-ST_NISL-SE_1336_compressed.jp2,,31562.0,30392.0,1336,,,,,-2.0677777647443425,,,,[2941.25235049 1502.47038493],
B_141_FB40-SL_447-ST_NISL-SE_1339_compressed.jp2,,33992.0,28584.0,1339,,,,,-2.0728267663621462,,,,[2976.5026921  1506.34134721],
B_141_FB40-SL_448-ST_NISL-SE_1342_compressed.jp2,,30680.0,30184.0,1342,,,,,-2.148509465962201,,,,[2950.52566499 1566.51103697],
B_141_FB40-SL_449-ST_NISL-SE_1345_compressed.jp2,,34558.0,30555.0,1345,,,,,-2.032953954651292,,,,[2942.74505231 1393.04471943],
B_141_FB40-SL_450-ST_NISL-SE_1348_compressed.jp2,,32400.0,26255.0,1348,,,,,-2.164498177841806,,,,[2969.31439471 1592.02057893],
B_141_FB40-SL_453-ST_NISL-SE_1357_compressed.jp2,,21024.0,32797.0,1357,,,,,1.2454054749417804,,,,[2012.0348072 1954.3130414],
B_141_FB40-SL_454-ST_NISL-SE_1360_compressed.jp2,,16461.0,19188.0,1360,,,,,1.3183236307701007,,,,[2261.02700276 2070.08147087],
B_141_FB40-SL_455-ST_NISL-SE_1363_compressed.jp2,,19946.0,20592.0,1363,,,,,1.3672795486118594,,,,[1976.23665281 2133.5294985 ],
B_141_FB40-SL_456-ST_NISL-SE_1366_compressed.jp2,,24248.0,34930.0,1366,,,,,1.3753558751131758,,,,[1874.43025221 1987.50614557],
B_141_FB40-SL_457-ST_NISL-SE_1369_compressed.jp2,,12880.0,15754.0,1369,,,,,1.33050955558447,,,,[2327.25822249 2144.49255211],
B_141_FB40-SL_458-ST_NISL-SE_1372_compressed.jp2,,25876.0,34390.0,1372,,,,,1.31861271657472,,,,[1775.48653326 1951.11545726],
B_141_FB40-SL_459-ST_NISL-SE_1375_compressed.jp2,,31970.0,40045.0,1375,,,,,1.3988868643399026,,,,[1722.20073625 2073.07277337],
B_141_FB40-SL_460-ST_NISL-SE_1378_compressed.jp2,,26852.0,36374.0,1378,,,,,1.364173420947657,,,,[1790.51328262 1953.02455621],
B_141_FB40-SL_463-ST_NISL-SE_1387_compressed.jp2,,26672.0,36129.0,1387,,,,,1.35556654437901,,,,[1808.62208764 1953.23856571],
B_141_FB40-SL_467-ST_NISL-SE_1399_compressed.jp2,,29724.0,33488.0,1399,,,,,1.15918674489689,,,,[1654.04639971 1785.96721892],
B_141_FB40-SL_469-ST_NISL-SE_1405_compressed.jp2,,33877.0,35752.0,1405,,,,,1.2453605521640003,,,,[1614.48784155 1818.47541879],
B_141_FB40-SL_474-ST_NISL-SE_1420_compressed.jp2,,29964.0,32067.0,1420,,,,,1.1391459030003586,,,,[1664.95372397 1689.75942175],
B_141_FB40-SL_486-ST_NISL-SE_1456_compressed.jp2,,24601.0,22529.0,1456,,,,,-2.1789174533873443,,,,[2643.22194894  828.43953813],
B_141_FB40-SL_487-ST_NISL-SE_1459_compressed.jp2,,23944.0,31028.0,1459,,,,,-2.140139737592748,,,,[2698.15204481  592.50200893],
B_141_FB40-SL_28-ST_NISL-SE_82_compressed.jp2,,29036.0,28650.0,82,,,,,2.843635689876319,,,,[2423.52552352 2691.96140631],
B_141_FB40-SL_38-ST_HEOS-SE_113_compressed.jp2,,32146.0,33496.0,113,,,,,-2.0960459055100418,,,,[3034.80671152 1591.08524481],
B_141_FB40-SL_84-ST_HEOS-SE_251_compressed.jp2,,44296.0,56056.0,251,,,,,-2.1071549748216025,,,,[3231.02182011 1521.66357822],
B_141_FB40-SL_89-ST_HEOS-SE_266_compressed.jp2,,44594.0,61267.0,266,,,,,-2.0685685295514906,,,,[3195.76645339 1407.26975215],
B_141_FB40-SL_153-ST_HEOS-SE_458_compressed.jp2,,43778.0,66808.0,458,,,,,-2.1662118615954227,,,,[3197.28246583 1501.24525791],
B_141_FB40-SL_163-ST_HEOS-SE_488_compressed.jp2,,49868.0,73726.0,488,,,,,-2.1059843848719386,,,,[3441.7584042  1405.11692508],
B_141_FB40-SL_172-ST_HEOS-SE_515_compressed.jp2,,34576.0,37277.0,515,,,,,2.843317415588571,,,,[3053.84295927 2744.12555877],
B_141_FB40-SL_178-ST_HEOS-SE_533_compressed.jp2,,48808.0,59772.0,533,,,,,-0.5679042608306178,,,,[2064.72520405 1234.3799361 ],
B_141_FB40-SL_192-ST_HEOS-SE_575_compressed.jp2,,55920.0,82084.0,575,,,,,0.8331954845135243,,,,[ 713.87168251 2310.09150766],
B_141_FB40-SL_212-ST_HEOS-SE_635_compressed.jp2,,55654.0,78382.0,635,,,,,0.7984783216365143,,,,[ 754.16060004 2223.57295402],
B_141_FB40-SL_224-ST_HEOS-SE_671_compressed.jp2,,57700.0,69213.0,671,,,,,0.9491476344808522,,,,[ 785.55874903 2343.54023395],
B_141_FB40-SL_232-ST_HEOS-SE_695_compressed.jp2,,56414.0,72746.0,695,,,,,0.8432451542601548,,,,[ 654.2683902  2230.29899313],
B_141_FB40-SL_242-ST_HEOS-SE_725_compressed.jp2,,57864.0,68417.0,725,,,,,-2.193342119593186,,,,[3374.21914334 1711.62683387],
B_141_FB40-SL_251-ST_HEOS-SE_752_compressed.jp2,,58536.0,71927.0,752,,,,,0.9114035595127518,,,,[ 574.36234583 2342.94002226],
B_141_FB40-SL_255-ST_HEOS-SE_764_compressed.jp2,,58536.0,70662.0,764,,,,,0.9647068876502396,,,,[ 601.11125872 2428.0544332 ],
B_141_FB40-SL_385-ST_HEOS-SE_1154_compressed.jp2,,42476.0,51436.0,1154,,,,,-1.9284917543621776,,,,[3132.05824319 1401.04267079],
B_141_FB40-SL_420-ST_HEOS-SE_1259_compressed.jp2,,36561.0,38255.0,1259,,,,,1.2966663357568209,,,,[1612.25027674 2123.40562648],
B_141_FB40-SL_430-ST_HEOS-SE_1289_compressed.jp2,,33900.0,33846.0,1289,,,,,-1.8697718992691823,,,,[2985.9891678  1375.78490809],
B_141_FB40-SL_432-ST_HEOS-SE_1295_compressed.jp2,,33654.0,31891.0,1295,,,,,-1.9361234691440443,,,,[2986.21335294 1433.84334716],
B_141_FB40-SL_433-ST_HEOS-SE_1298_compressed.jp2,,32708.0,32552.0,1298,,,,,-1.913496688531002,,,,[2957.52030392 1406.95081972],
B_141_FB40-SL_434-ST_HEOS-SE_1301_compressed.jp2,,34236.0,32812.0,1301,,,,,-1.9813398812131509,,,,[3000.82960476 1470.66939332],
B_141_FB40-SL_437-ST_HEOS-SE_1310_compressed.jp2,,36368.0,35391.0,1310,,,,,-1.92906737923236,,,,[3014.56256697 1380.77340993],
B_141_FB40-SL_438-ST_HEOS-SE_1313_compressed.jp2,,33632.0,31656.0,1313,,,,,-2.0272378412286054,,,,[2974.61268443 1495.85443316],
B_141_FB40-SL_439-ST_HEOS-SE_1316_compressed.jp2,,30208.0,33600.0,1316,,,,,-1.8067100814622483,,,,[2889.81661352 1265.65512878],
B_141_FB40-SL_440-ST_HEOS-SE_1319_compressed.jp2,,28528.0,35667.0,1319,,,,,-1.7533527146226229,,,,[2836.78969921 1242.79866779],
B_141_FB40-SL_444-ST_HEOS-SE_1331_compressed.jp2,,34888.0,28963.0,1331,,,,,1.0491076172402751,,,,[1619.92451589 1782.02061952],
B_141_FB40-SL_446-ST_HEOS-SE_1337_compressed.jp2,,30785.0,28415.0,1337,,,,,-1.9414594917671903,,,,[2878.57801292 1427.50116603],
B_141_FB40-SL_447-ST_HEOS-SE_1340_compressed.jp2,,29884.0,30597.0,1340,,,,,-1.890596781661852,,,,[2882.87783573 1330.73385381],
B_141_FB40-SL_448-ST_HEOS-SE_1343_compressed.jp2,,31667.0,30585.0,1343,,,,,-1.985312758952796,,,,[2935.53063381 1382.48232626],
B_141_FB40-SL_450-ST_HEOS-SE_1349_compressed.jp2,,31667.0,28511.0,1349,,,,,-1.9760630482117088,,,,[2886.42678273 1410.41213417],
B_141_FB40-SL_455-ST_HEOS-SE_1364_compressed.jp2,,28053.0,36653.0,1364,,,,,2.5109473634223094,,,,[1733.97517938 1903.8330316 ],
B_141_FB40-SL_456-ST_HEOS-SE_1367_compressed.jp2,,25451.0,34334.0,1367,,,,,2.3857176160126574,,,,[1683.08212437 1804.58420456],
B_141_FB40-SL_457-ST_HEOS-SE_1370_compressed.jp2,,25995.0,36460.0,1370,,,,,2.428296246517698,,,,[1712.59402858 1842.2717456 ],
B_141_FB40-SL_458-ST_HEOS-SE_1373_compressed.jp2,,29016.0,35420.0,1373,,,,,2.2764366032930696,,,,[1576.86723606 1857.72931383],
B_141_FB40-SL_452-ST_HEOS-SE_1355_compressed.jp2,,30985.0,30200.0,1355,,,,,2.221809133154429,,,,[1476.59522291 1905.95892782],
B_141_FB40-SL_460-ST_HEOS-SE_1379_compressed.jp2,,29464.0,33298.0,1379,,,,,2.2681583632665085,,,,[1529.28062828 1822.69141297],
B_141_FB40-SL_461-ST_HEOS-SE_1382_compressed.jp2,,25995.0,37074.0,1382,,,,,2.4076634118209315,,,,[1723.12891694 1823.14359571],
B_141_FB40-SL_462-ST_HEOS-SE_1385_compressed.jp2,,30586.0,33110.0,1385,,,,,-0.9074829300730454,,,,[1492.22017548  448.2868939 ],
B_141_FB40-SL_464-ST_HEOS-SE_1391_compressed.jp2,,31625.0,31546.0,1391,,,,,-0.966254085072956,,,,[1551.63318402  470.00387799],
B_141_FB40-SL_470-ST_HEOS-SE_1409_compressed.jp2,,30586.0,33400.0,1409,,,,,2.32157984408701,,,,[1370.46777765 1820.67224665],
B_141_FB40-SL_475-ST_HEOS-SE_1424_compressed.jp2,,30284.0,42223.0,1424,,,,,2.3481188681158884,,,,[1591.42305479 2000.97400371],
B_141_FB40-SL_476-ST_HEOS-SE_1427_compressed.jp2,,32108.0,39666.0,1427,,,,,2.20661010824477,,,,[1408.12030513 2031.66634953],
B_141_FB40-SL_449-ST_HEOS-SE_1346_compressed.jp2,,32488.0,30630.0,1346,,,,,-2.164671886351587,,,,[2998.37356982 1473.02835153],
B_141_FB40-SL_453-ST_HEOS-SE_1358_compressed.jp2,,30064.0,30800.0,1358,,,,,2.2227669693361896,,,,[1483.78941898 1848.44590922],
B_141_FB40-SL_454-ST_HEOS-SE_1361_compressed.jp2,,32422.0,36672.0,1361,,,,,2.34757259295877,,,,[1623.3949057  1881.16840896],
B_141_FB40-SL_459-ST_HEOS-SE_1376_compressed.jp2,,27958.0,35175.0,1376,,,,,2.318999515652169,,,,[1598.17080387 1845.37296185],
B_141_FB40-SL_463-ST_HEOS-SE_1388_compressed.jp2,,31352.0,35751.0,1388,,,,,2.278683705550064,,,,[1478.87280618 1884.79534537],
B_141_FB40-SL_465-ST_HEOS-SE_1394_compressed.jp2,,32664.0,29516.0,1394,,,,,-0.9396281411052296,,,,[1536.20040716  464.10898843],
B_141_FB40-SL_467-ST_HEOS-SE_1400_compressed.jp2,,31684.0,33790.0,1400,,,,,2.293362115290272,,,,[1328.34354895 1874.29910975],
B_141_FB40-SL_468-ST_HEOS-SE_1403_compressed.jp2,,31772.0,34220.0,1403,,,,,2.3128269661138376,,,,[1347.31831634 1831.93613491],
B_141_FB40-SL_471-ST_HEOS-SE_1412_compressed.jp2,,32872.0,34503.0,1412,,,,,2.26189522962018,,,,[1271.76157121 1841.50499469],
B_141_FB40-SL_472-ST_HEOS-SE_1415_compressed.jp2,,30604.0,41836.0,1415,,,,,2.300829178239812,,,,[1507.82847573 2022.54386119],
B_141_FB40-SL_474-ST_HEOS-SE_1421_compressed.jp2,,29884.0,43129.0,1421,,,,,2.372879598335099,,,,[1611.21507797 2000.22042757],
B_141_FB40-SL_477-ST_HEOS-SE_1430_compressed.jp2,,31604.0,36178.0,1430,,,,,2.277629620882096,,,,[1382.77214765 1909.65167362],
B_141_FB40-SL_478-ST_HEOS-SE_1433_compressed.jp2,,30584.0,44600.0,1433,,,,,2.375771910308108,,,,[1614.13415721 2027.57500561],
B_141_FB40-SL_480-ST_HEOS-SE_1439_compressed.jp2,,30785.0,41619.0,1439,,,,,2.30706570995105,,,,[1480.19546369 1971.07920874],
B_141_FB40-SL_481-ST_HEOS-SE_1442_compressed.jp2,,29364.0,36751.0,1442,,,,,2.2328423366933223,,,,[1336.2976662  1878.86392378],
